report_month,ticker,revenue_ttm_bn_vnd,net_income_ttm_bn_vnd,eps_ttm_vnd,roe_pct,gross_margin_pct,debt_to_equity,current_ratio,cash_ratio,inventory_ratio_pct,receivable_days,interest_coverage,operating_cashflow_bn_vnd,pre_sales_bn_vnd,backlog_bn_vnd,legal_issue_flag,bond_pressure_flag,project_handover_score,macro_sentiment_idx,mortgage_rate_pct,financing_access_idx,policy_support_idx
2025-01-31 0:00:00,MPA,6097.4,268.3,114,0.6,12.8,1.05,1.65,0.47,28.7,74.6,3.54,157.8,1581.1,2579.7,0,0,79.3,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,MPA,6310.7,469.0,199,1.0,12.2,1.07,1.54,0.46,32.1,83.4,3.79,420.7,1989.3,3643.6,0,0,80.0,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,MPA,6350.0,464.8,197,1.0,13.4,0.88,1.6,0.38,38.7,84.9,5.2,452.5,1684.5,4984.7,0,0,80.7,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,MPA,6437.4,253.4,107,0.5,11.6,0.97,1.46,0.49,35.6,73.8,3.38,111.0,1945.9,5898.3,0,0,73.5,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,MPA,6500.5,613.0,260,1.3,13.6,1.04,1.65,0.58,34.9,66.8,4.54,496.1,1481.5,2644.9,0,0,75.4,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,MPA,6392.5,590.1,250,1.2,14.3,1.04,1.7,0.46,33.9,72.5,4.94,296.1,1776.8,3299.5,0,0,78.9,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,MPA,6327.3,718.5,304,1.5,16.2,1.07,1.66,0.49,32.8,59.8,5.21,604.3,2285.1,3794.8,0,0,71.7,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,MPA,6134.0,480.8,204,1.0,14.2,1.14,1.94,0.47,36.0,62.9,2.8,337.6,1808.2,3628.6,0,0,77.6,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,MPA,6605.3,533.0,226,1.1,15.9,0.98,1.54,0.43,33.6,77.4,6.53,209.0,2074.9,3962.3,0,0,65.8,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,MPA,6546.1,623.3,264,1.3,15.9,0.98,1.9,0.52,38.6,83.2,5.41,238.1,1910.8,3481.9,0,0,73.6,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,MPA,6981.6,252.5,107,0.5,12.3,0.99,1.45,0.4,41.0,70.1,4.29,48.6,2167.6,5371.1,0,0,75.6,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,MPA,6790.1,354.0,150,0.7,14.2,1.03,1.49,0.57,27.2,76.6,4.91,187.4,2272.3,4202.7,0,0,66.5,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,MRR,2923.1,443.7,1326,9.3,19.4,1.06,1.51,0.48,46.5,43.1,5.02,176.6,2804.4,6525.7,0,0,61.8,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,MRR,2948.7,456.0,1363,9.6,22.1,0.99,1.7,0.43,42.2,59.1,6.78,191.6,2669.4,5022.5,1,0,65.0,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,MRR,2829.0,522.7,1562,11.0,22.9,0.75,1.47,0.52,44.8,50.7,10.92,289.2,2951.5,8714.0,1,0,67.4,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,MRR,2880.5,425.4,1271,8.9,23.0,0.9,1.51,0.51,45.3,50.9,8.68,351.1,2329.1,5108.3,0,0,71.9,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,MRR,2957.6,385.2,1151,8.1,20.2,0.78,1.49,0.48,42.8,39.1,8.33,242.1,2037.0,4751.8,0,1,71.4,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,MRR,2945.5,380.7,1138,8.0,19.3,0.64,1.81,0.55,41.7,69.4,10.85,240.7,2356.8,6545.1,0,0,67.5,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,MRR,2723.9,356.8,1066,7.5,19.3,0.77,1.61,0.57,41.7,43.5,7.69,256.9,2571.6,4949.5,1,0,71.9,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,MRR,2888.4,268.7,803,5.6,19.2,0.99,1.64,0.59,45.1,61.9,6.51,193.1,2230.6,4640.2,0,1,65.1,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,MRR,2777.0,419.9,1255,8.8,19.5,0.91,1.79,0.48,40.7,45.6,6.85,225.7,2344.6,6978.1,0,0,77.7,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,MRR,2754.8,308.6,922,6.5,17.3,0.87,1.77,0.53,44.8,60.9,7.21,232.1,2354.0,4993.1,0,0,70.5,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,MRR,3080.2,342.2,1023,7.2,20.2,0.81,1.77,0.53,45.7,54.2,9.65,160.6,2805.8,6397.2,0,0,79.2,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,MRR,2972.2,495.0,1479,10.4,22.3,0.97,1.6,0.49,38.1,48.1,9.05,202.4,2394.5,5094.9,0,0,58.2,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,MRR,2927.7,436.8,1306,9.2,21.1,1.02,1.64,0.48,42.4,57.0,7.08,346.8,2398.6,3849.2,0,0,65.0,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,MRR,2881.1,478.2,1429,10.1,21.4,0.93,1.55,0.5,44.3,49.1,8.83,290.8,2269.9,4849.0,0,0,68.9,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,MRR,2779.5,244.1,730,5.1,18.3,1.07,1.69,0.39,40.4,66.9,4.68,210.4,2563.9,6163.1,0,0,69.1,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,MRR,2721.7,321.7,961,6.8,18.1,1.0,1.74,0.46,40.8,56.0,5.64,123.5,1970.4,3944.3,0,0,68.0,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,MRR,2746.2,339.7,1015,7.1,17.0,1.14,1.51,0.5,39.0,53.8,5.14,212.6,2243.6,4559.1,0,1,77.2,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,MRR,2767.3,324.9,971,6.8,17.4,0.95,1.64,0.48,49.7,64.4,5.83,251.1,1931.9,3633.5,0,0,70.2,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,MRR,2647.8,231.3,691,4.9,16.9,0.96,1.62,0.46,46.2,76.6,6.4,180.2,2071.3,4117.9,1,1,69.9,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,MRR,2707.5,299.5,895,6.3,18.1,1.0,1.77,0.38,43.7,65.6,6.9,128.4,1896.0,3167.0,0,0,57.7,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,MRR,2753.4,165.9,496,3.5,14.7,1.01,1.64,0.48,41.0,49.1,5.38,63.3,2085.5,5625.0,0,1,73.2,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,MRR,2678.0,154.2,461,3.2,15.1,1.05,1.76,0.49,43.1,74.8,4.13,112.3,2393.5,3392.7,1,1,59.5,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,MRR,2607.1,231.3,691,4.9,18.3,1.08,1.47,0.46,37.1,56.1,5.31,199.4,2055.5,4108.4,0,0,65.3,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,MRR,2708.3,350.4,1047,7.4,17.7,1.17,1.45,0.57,38.5,69.6,5.32,243.2,1964.1,4338.6,0,0,71.9,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,MRR,2670.3,205.4,614,4.3,17.2,0.97,1.39,0.5,39.5,63.0,5.99,201.8,2234.7,4675.5,0,0,76.6,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,MRR,2643.0,222.7,666,4.7,16.3,1.18,1.41,0.55,50.1,62.4,5.02,111.6,1970.6,5593.7,0,0,60.9,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,MRR,2646.7,316.6,946,6.7,16.9,1.2,1.56,0.32,49.4,65.9,6.47,126.2,1751.2,3369.1,0,0,72.1,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,MRR,2597.9,263.3,787,5.5,18.5,1.09,1.69,0.47,43.3,82.1,4.61,213.5,1776.4,5111.5,0,0,74.6,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,MRR,2547.2,167.6,501,3.5,16.4,1.07,1.74,0.4,44.2,65.3,6.04,41.0,1589.4,4655.8,0,0,68.5,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,MRR,2433.4,374.2,1118,7.9,20.3,1.05,1.61,0.38,37.7,68.8,6.23,381.9,2016.8,3643.6,0,0,72.4,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,MRR,2624.3,212.4,635,4.5,17.2,0.93,1.55,0.47,45.9,51.6,5.45,122.3,1927.9,3579.0,0,0,69.8,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,MRR,2701.4,304.5,910,6.4,18.9,1.17,1.38,0.49,36.6,49.9,5.23,142.9,2036.8,4626.5,0,0,67.2,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,MRR,2948.5,324.7,970,6.8,18.6,0.9,1.5,0.48,40.3,47.9,5.84,228.6,1848.2,4919.3,0,1,64.6,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,MRR,3003.4,386.1,1154,8.1,17.8,1.11,1.4,0.48,39.1,65.9,7.72,257.4,2184.8,6593.0,0,0,65.3,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,MRR,2915.8,288.0,861,6.1,16.6,1.14,1.52,0.41,45.8,47.9,2.94,176.1,2289.5,4073.7,0,0,81.6,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,MRR,2857.1,412.1,1232,8.7,18.9,1.03,1.36,0.49,45.5,66.1,5.77,223.7,2335.4,6705.6,1,0,65.5,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,MRR,2874.2,221.9,663,4.7,16.6,1.01,1.58,0.43,40.5,65.8,3.09,138.2,2070.5,4975.8,0,0,68.0,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,MRR,3013.9,318.7,952,6.7,20.5,1.02,1.67,0.4,42.2,69.2,6.52,209.0,2758.0,3632.0,0,0,71.0,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,MRR,2968.6,338.9,1013,7.1,19.1,1.06,1.55,0.39,41.5,63.4,6.84,218.4,2426.6,5430.8,0,0,75.3,53.6,8.91,54.6,63.8
2024-04-30 0:00:00,MRR,2859.9,203.7,609,4.3,16.8,0.99,1.53,0.52,40.1,48.9,5.97,90.0,2188.5,3138.2,1,0,84.9,53.9,8.89,56.1,63.5
2024-05-31 0:00:00,MRR,2963.5,263.1,786,5.5,18.8,0.99,1.43,0.42,42.8,69.9,5.51,202.2,2503.2,6091.0,0,0,67.6,62.7,8.85,56.2,59.0
2024-06-30 0:00:00,MRR,2771.7,304.5,910,6.4,19.5,0.93,1.66,0.4,41.4,73.0,7.82,237.0,2362.1,6743.4,1,0,72.8,57.5,8.7,57.0,60.0
2024-07-31 0:00:00,MRR,3103.2,432.6,1293,9.1,22.8,0.82,1.52,0.49,45.4,49.6,9.33,399.9,2653.9,6016.8,0,0,75.3,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,MRR,3147.6,381.0,1139,8.0,18.5,0.95,1.51,0.5,41.1,54.8,5.89,184.6,3088.7,7815.5,1,0,68.5,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,MRR,3270.5,509.1,1521,10.7,20.6,0.8,1.56,0.46,40.2,52.4,7.52,503.9,2455.0,6055.0,0,0,56.6,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,MRR,3503.8,553.1,1653,11.6,20.4,1.02,1.6,0.53,40.3,63.3,6.16,581.1,2680.5,7624.1,0,0,68.2,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,MRR,3482.6,393.1,1175,8.3,20.2,0.88,1.67,0.48,39.8,55.8,8.03,178.3,2589.3,3989.9,1,0,73.2,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,MRR,3257.7,409.2,1223,8.6,19.5,0.77,1.84,0.43,42.5,56.9,8.73,298.0,2813.0,4701.8,1,0,67.4,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,MRR,3274.4,601.3,1797,12.6,22.6,0.99,1.77,0.56,47.1,61.6,6.61,461.8,2714.0,3593.7,0,0,79.4,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,MRR,3220.4,415.3,1241,8.7,19.7,0.89,1.67,0.48,39.5,46.5,7.19,363.6,2823.9,5680.2,0,0,76.3,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,MRR,3303.4,404.0,1207,8.5,21.1,0.94,1.65,0.44,40.9,50.7,9.52,359.2,3088.3,5407.7,0,0,61.8,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,MRR,3197.4,331.8,992,7.0,20.1,0.8,1.51,0.51,43.2,52.7,9.29,242.6,3023.9,8530.3,1,0,73.8,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,MRR,3075.5,406.9,1216,8.6,20.2,0.94,1.61,0.6,44.1,43.4,8.85,399.8,2860.7,7641.7,0,0,59.2,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,MRR,3207.4,515.2,1540,10.8,20.9,1.03,1.61,0.35,43.0,60.7,6.89,316.3,2828.0,4949.3,0,0,67.8,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,MRR,3236.3,367.4,1098,7.7,20.6,1.0,1.61,0.48,44.3,43.4,4.8,247.2,3044.7,5484.8,0,0,70.6,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,MRR,3344.9,404.1,1208,8.5,20.0,0.8,1.77,0.43,42.0,58.0,7.62,410.1,2702.5,5440.7,0,0,70.6,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,MRR,3472.0,555.7,1661,11.7,20.3,0.82,1.44,0.6,40.4,46.3,7.36,407.1,2838.8,5892.9,0,1,60.8,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,MRR,3421.7,525.6,1571,11.1,19.8,0.77,1.67,0.41,40.4,53.1,8.59,289.2,2963.9,7566.4,0,0,68.1,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,MRR,3560.8,629.4,1881,13.2,22.2,1.03,1.43,0.41,42.8,61.1,6.77,319.9,2817.6,4612.7,0,0,67.4,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,MRR,3550.0,592.7,1771,12.5,22.1,0.77,1.62,0.49,41.2,51.7,9.24,541.1,2856.8,7879.9,1,0,66.2,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,MRY,2135.5,188.3,643,3.6,18.3,1.33,1.59,0.46,35.8,49.5,6.27,106.6,1954.2,2611.4,0,0,69.4,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,MRY,2005.6,259.0,884,4.9,19.6,1.16,1.77,0.45,40.9,66.6,6.05,158.0,1679.0,3801.0,0,1,67.0,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,MRY,2044.7,243.1,830,4.6,20.5,1.2,1.45,0.43,32.5,64.9,4.62,237.8,1959.3,5199.7,0,0,58.7,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,MRY,2052.9,243.4,831,4.6,20.6,1.24,1.58,0.39,38.7,55.4,5.18,217.6,1487.5,2134.9,1,0,64.6,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,MRY,2034.8,284.6,971,5.4,19.0,1.14,1.67,0.5,36.1,60.3,5.75,155.6,1770.5,3341.2,0,0,58.0,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,MRY,2073.8,258.6,883,4.9,17.6,1.26,1.56,0.48,37.6,64.0,5.54,140.1,1692.2,4590.8,0,0,58.2,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,MRY,1984.2,297.9,1017,5.6,20.2,1.23,1.83,0.43,35.3,67.9,6.23,298.3,1703.6,3241.9,0,0,60.1,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,MRY,2015.2,300.7,1026,5.7,19.6,1.19,1.5,0.45,36.3,66.6,5.33,242.8,1559.0,4470.5,0,0,68.8,58.3,8.74,60.5,47.2
2021-09-30 0:00:00,MRY,2044.1,142.8,487,2.7,16.8,1.28,1.34,0.4,40.7,59.6,3.59,100.4,1475.0,4307.9,0,0,63.1,55.0,8.64,58.9,51.1
2021-10-31 0:00:00,MRY,2008.8,267.3,912,5.1,18.4,1.31,1.47,0.48,40.5,62.3,4.8,99.2,1625.2,4268.9,0,0,68.7,57.9,8.54,62.6,42.1
2021-11-30 0:00:00,MRY,1900.9,206.0,703,3.9,18.1,1.28,1.63,0.49,36.3,64.0,5.3,153.2,1296.5,1918.9,1,1,69.7,58.3,8.45,63.5,40.6
2021-12-31 0:00:00,MRY,1859.2,178.7,610,3.4,17.4,1.26,1.54,0.4,29.5,52.4,4.81,124.3,1591.7,3655.2,0,0,59.9,59.9,8.37,63.8,51.4
2022-01-31 0:00:00,MRY,1926.8,238.6,814,4.5,17.6,1.44,1.39,0.47,42.0,59.9,4.53,133.4,1573.2,4204.2,0,1,64.1,56.0,9.39,57.2,53.3
2022-02-28 0:00:00,MRY,1987.0,291.6,995,5.5,18.8,1.3,1.46,0.44,35.3,64.2,4.09,271.1,1728.6,4651.8,0,0,63.6,60.8,9.33,52.8,52.1
2022-03-31 0:00:00,MRY,2036.5,233.0,795,4.4,17.4,1.46,1.67,0.35,35.9,55.0,4.84,119.3,1354.7,3840.3,0,0,66.5,54.1,9.45,51.0,61.5
2022-04-30 0:00:00,MRY,1960.2,161.8,552,3.1,16.7,1.27,1.78,0.42,33.4,63.3,4.51,120.1,1512.9,2260.3,0,0,61.9,52.8,9.58,54.7,49.5
2022-05-31 0:00:00,MRY,1915.4,212.1,724,4.0,15.8,1.23,1.33,0.45,29.2,57.7,4.99,224.1,1465.3,3600.9,0,0,69.1,50.4,9.86,48.0,51.8
2022-06-30 0:00:00,MRY,1890.4,173.2,591,3.3,17.5,1.3,1.62,0.46,35.6,73.0,4.85,91.0,1382.8,4046.9,0,0,54.0,54.8,10.0,49.1,47.5
2022-07-31 0:00:00,MRY,1859.5,147.0,502,2.8,14.0,1.25,1.5,0.43,37.9,61.9,3.49,97.5,1404.7,2502.0,0,0,66.0,48.0,10.07,47.9,54.6
2022-08-31 0:00:00,MRY,1714.2,131.4,449,2.5,14.3,1.43,1.57,0.39,33.6,84.6,2.05,88.2,1230.5,2319.6,0,1,69.8,43.7,10.34,46.7,51.9
2022-09-30 0:00:00,MRY,1599.6,76.4,261,1.4,14.5,1.27,1.58,0.4,39.6,51.4,3.34,13.0,1209.4,1874.4,0,0,66.9,44.2,10.53,49.5,54.8
2022-10-31 0:00:00,MRY,1669.0,80.6,275,1.5,12.9,1.33,1.45,0.48,34.0,68.8,3.56,31.3,1206.2,3204.4,0,1,74.1,42.2,10.63,46.2,42.0
2022-11-30 0:00:00,MRY,1727.5,142.1,485,2.7,12.7,1.45,1.49,0.36,36.9,74.7,2.79,110.5,1108.8,2138.4,0,0,69.2,44.9,10.74,45.4,50.9
2022-12-31 0:00:00,MRY,1666.7,165.7,565,3.1,16.8,1.32,1.23,0.45,40.1,63.8,3.56,61.0,1022.9,1860.1,0,0,66.5,44.7,11.0,45.9,35.7
2023-01-31 0:00:00,MRY,1705.8,114.4,390,2.2,14.0,1.5,1.25,0.33,38.1,74.8,1.81,30.2,1101.1,1767.4,0,0,65.8,43.3,10.48,39.5,50.5
2023-02-28 0:00:00,MRY,1751.4,177.0,604,3.4,17.1,1.47,1.33,0.38,46.5,67.7,4.46,73.0,1354.5,2447.6,0,0,64.8,47.4,10.21,44.5,45.4
2023-03-31 0:00:00,MRY,1742.1,192.2,656,3.6,16.3,1.48,1.33,0.37,40.9,53.9,3.8,187.7,1380.1,3932.1,0,0,48.4,43.8,10.29,43.6,52.3
2023-04-30 0:00:00,MRY,1672.1,96.0,328,1.8,15.4,1.36,1.6,0.42,34.3,74.8,4.36,48.8,976.2,2546.5,0,0,61.1,41.8,10.15,46.8,49.1
2023-05-31 0:00:00,MRY,1811.4,130.5,446,2.5,12.3,1.25,1.44,0.4,34.8,75.1,2.15,62.8,1416.1,3065.2,0,0,70.6,47.9,9.64,48.8,48.4
2023-06-30 0:00:00,MRY,1782.0,149.6,511,2.8,16.5,1.3,1.45,0.38,40.1,68.4,5.36,66.5,1556.2,3744.8,0,0,66.4,46.8,9.55,46.1,53.5
2023-07-31 0:00:00,MRY,1771.7,160.4,547,3.0,16.8,1.39,1.5,0.35,34.8,68.0,4.46,151.7,1362.1,3983.3,0,0,68.2,48.5,9.49,48.1,52.6
2023-08-31 0:00:00,MRY,1819.3,98.4,336,1.9,15.3,1.36,1.4,0.34,32.3,66.8,4.49,26.5,1279.6,1828.5,0,0,60.4,47.6,9.46,45.8,56.3
2023-09-30 0:00:00,MRY,1779.0,130.2,444,2.5,16.3,1.28,1.57,0.41,31.0,63.5,3.39,107.7,1442.5,2323.2,0,0,67.0,52.2,8.97,54.3,55.0
2023-10-31 0:00:00,MRY,1785.1,202.8,692,3.8,18.8,1.51,1.33,0.44,37.6,71.2,4.39,92.6,1389.8,3968.1,0,1,59.4,52.0,8.88,50.2,49.0
2023-11-30 0:00:00,MRY,1775.9,145.8,498,2.8,16.5,1.36,1.58,0.4,36.7,72.9,4.2,87.6,1211.0,2641.1,0,0,74.2,51.4,8.84,51.9,45.4
2023-12-31 0:00:00,MRY,1845.8,168.8,576,3.2,14.8,1.32,1.59,0.37,38.6,69.1,4.64,78.8,1680.0,4931.1,0,0,68.8,53.0,8.61,53.7,53.7
2024-01-31 0:00:00,MRY,1698.9,161.1,550,3.1,16.5,1.31,1.55,0.39,30.8,70.6,4.74,70.9,1305.0,3298.6,0,0,70.9,54.4,8.81,53.3,53.8
2024-02-29 0:00:00,MRY,1747.0,142.3,486,2.7,17.4,1.21,1.52,0.49,44.4,61.4,3.89,104.7,1443.5,2450.8,0,0,59.9,56.2,8.84,54.6,47.2
2024-03-31 0:00:00,MRY,1799.1,234.1,799,4.4,17.1,1.14,1.57,0.44,43.2,66.3,4.91,181.9,1295.0,2839.3,0,0,58.6,53.6,8.91,54.6,63.8
2024-04-30 0:00:00,MRY,1779.3,161.7,552,3.1,17.2,1.22,1.56,0.43,39.1,75.4,5.09,90.3,1428.0,1977.9,0,0,62.0,53.9,8.89,56.1,63.5
2024-05-31 0:00:00,MRY,1828.3,155.1,529,2.9,17.2,1.23,1.44,0.49,41.4,57.0,4.02,122.9,1603.2,3773.5,0,0,51.7,62.7,8.85,56.2,59.0
2024-06-30 0:00:00,MRY,1866.1,221.4,756,4.2,16.9,1.23,1.58,0.43,34.9,58.6,4.27,119.6,1348.3,2175.4,0,0,54.4,57.5,8.7,57.0,60.0
2024-07-31 0:00:00,MRY,1879.1,268.5,916,5.1,18.7,1.22,1.73,0.49,35.4,62.9,5.9,196.6,1566.4,2995.4,0,0,61.4,62.1,8.59,62.3,62.5
2024-08-31 0:00:00,MRY,1895.1,229.6,784,4.4,21.4,1.17,1.48,0.4,37.5,74.5,6.62,113.5,1614.9,2326.5,1,1,81.6,63.5,8.59,60.1,58.4
2024-09-30 0:00:00,MRY,2002.3,229.2,782,4.3,18.7,1.32,1.56,0.39,41.1,69.1,4.57,220.2,1885.3,4452.1,0,0,61.4,58.3,8.55,60.6,62.2
2024-10-31 0:00:00,MRY,1954.6,102.5,350,1.9,14.8,1.29,1.36,0.4,43.1,44.9,3.19,57.8,1705.3,5107.6,0,0,67.2,58.0,8.31,56.2,53.2
2024-11-30 0:00:00,MRY,1943.8,253.3,864,4.8,18.3,1.25,1.57,0.54,41.9,73.7,3.93,174.3,1477.4,4142.3,0,0,59.3,61.7,8.51,59.5,50.7
2024-12-31 0:00:00,MRY,1839.2,187.8,641,3.6,18.1,1.13,1.49,0.54,39.8,54.9,6.14,197.1,1460.7,4434.5,0,0,69.3,61.7,8.33,64.1,54.7
2025-01-31 0:00:00,MRY,1937.1,227.6,777,4.3,18.6,1.21,1.67,0.43,34.3,56.9,5.91,211.9,1796.3,5317.0,0,0,72.7,62.2,8.24,61.8,64.8
2025-02-28 0:00:00,MRY,1951.5,199.5,681,3.8,19.7,1.37,1.48,0.43,36.2,72.0,5.82,180.3,1389.8,2146.5,0,0,67.5,63.6,8.13,62.6,58.0
2025-03-31 0:00:00,MRY,2098.0,246.2,840,4.7,20.8,1.26,1.64,0.41,33.3,65.6,6.71,112.1,1775.5,3079.9,0,0,65.9,65.5,7.99,62.1,62.9
2025-04-30 0:00:00,MRY,2100.7,216.9,740,4.1,20.0,1.38,1.38,0.45,36.3,58.9,3.93,102.2,1572.8,2457.8,0,0,68.5,62.8,8.1,60.6,56.6
2025-05-31 0:00:00,MRY,1971.2,207.1,707,3.9,18.6,1.14,1.45,0.47,33.3,61.2,5.72,81.0,1893.5,2960.5,0,0,63.8,63.7,8.01,62.6,56.2
2025-06-30 0:00:00,MRY,2001.3,297.8,1016,5.6,20.3,1.19,1.38,0.47,37.6,60.9,6.07,180.5,1818.5,3636.4,0,1,68.4,66.2,8.01,61.2,58.9
2025-07-31 0:00:00,MRY,2056.8,261.9,894,5.0,21.3,1.2,1.59,0.34,34.6,54.1,5.64,214.2,1792.1,2806.0,0,0,69.1,67.8,8.13,62.1,64.5
2025-08-31 0:00:00,MRY,1906.4,243.0,829,4.6,20.2,1.07,1.79,0.49,34.5,55.8,5.1,122.8,1330.3,2375.9,0,0,64.4,61.2,8.1,66.3,62.7
2025-09-30 0:00:00,MRY,2020.1,316.9,1082,6.0,21.4,1.26,1.69,0.43,36.9,71.0,4.58,276.3,1649.1,5026.1,0,0,63.3,65.9,8.14,64.6,52.0
2025-10-31 0:00:00,MRY,1984.4,308.2,1052,5.8,21.3,1.15,1.24,0.54,38.0,58.3,5.7,156.1,1725.6,2549.8,0,1,63.2,62.8,8.12,62.0,68.6
2025-11-30 0:00:00,MRY,1961.9,228.8,781,4.3,20.7,1.38,1.65,0.41,29.8,52.1,5.49,172.0,1651.8,2390.6,0,0,49.9,65.9,7.95,61.2,48.3
2025-12-31 0:00:00,MRY,2031.7,267.2,912,5.1,19.3,1.29,1.4,0.37,32.6,47.8,5.25,141.7,1564.5,4370.6,0,0,69.9,66.4,8.08,63.0,67.4
2021-01-31 0:00:00,MSG,3986.7,514.0,475,3.4,20.2,1.6,1.47,0.34,38.1,56.0,4.66,371.1,3644.5,5135.2,0,0,64.5,63.2,8.7,60.1,50.3
2021-02-28 0:00:00,MSG,3848.7,439.1,406,2.9,18.0,1.56,1.49,0.46,33.2,48.7,4.45,176.9,3103.6,7400.4,0,0,72.2,63.9,8.79,63.2,53.8
2021-03-31 0:00:00,MSG,3734.7,516.2,477,3.4,20.5,1.43,1.53,0.4,38.4,64.8,4.82,306.2,3289.5,8185.2,0,0,73.8,68.5,8.85,57.0,45.0
2021-04-30 0:00:00,MSG,3717.7,470.7,435,3.1,20.5,1.6,1.37,0.38,36.9,60.0,2.74,347.3,3251.8,9149.8,0,0,66.5,70.5,8.89,56.4,48.3
2021-05-31 0:00:00,MSG,3640.4,587.8,543,3.9,20.4,1.39,1.52,0.46,35.1,56.6,5.26,290.7,2871.8,7928.5,0,1,81.8,63.1,8.9,63.6,46.6
2021-06-30 0:00:00,MSG,3586.9,323.2,299,2.1,16.9,1.47,1.55,0.44,46.6,63.2,4.35,117.3,3335.8,4511.5,0,0,76.2,62.8,8.87,63.1,59.2
2021-07-31 0:00:00,MSG,3607.0,407.2,376,2.7,20.8,1.46,1.51,0.44,36.9,45.3,5.43,328.4,3545.5,8178.9,1,0,77.3,58.1,8.82,62.8,42.6
2021-08-31 0:00:00,MSG,3594.4,349.3,323,2.3,16.9,1.38,1.43,0.48,32.3,61.5,4.06,283.6,3041.2,8161.0,0,0,73.5,58.3,8.74,60.5,47.2
